"","code","name","theme","source","freq","lastupdate","status"
"1363","PIB","PIB Municipal - preços de mercado (preços de 2010) - Série Histórica - INATIVA","Regional","IBGE","Yearly",2023-06-02,""
"1364","PIBAAE","PIB Estadual (valor adicionado a preços básicos) - serviços - alojamento e alimentação (preços de 2010) - INATIVA","Regional","IBGE","Yearly",2024-01-11,""
"1365","PIBAG","PIB Municipal (valor adicionado a preços básicos) - agropecuária (preços de 2010)","Regional","IBGE","Yearly",2024-06-27,""
"1366","PIBAGE","PIB Estadual (valor adicionado a preços básicos) - agropecuária (preços de 2010)","Regional","IBGE","Yearly",2024-11-25,""
"1367","PIBALE","PIB Estadual (valor adicionado a preços básicos) - serviços - atividades imobiliárias (preços de 2010)","Regional","IBGE","Yearly",2024-11-25,""
"1368","PIBCME","PIB Estadual (valor adicionado a preços básicos) - serviços - informação e comunicação (preços de 2010)","Regional","IBGE","Yearly",2024-11-25,""
"1369","PIBCNE","PIB Estadual (valor adicionado a preços básicos) - indústria - construção civil (preços de 2010)","Regional","IBGE","Yearly",2024-11-25,""
"1370","PIBCOE","PIB Estadual (valor adicionado a preços básicos) - serviços - comércio e reparação de veículos automotores e motocicletas (preços de 2010)","Regional","IBGE","Yearly",2024-11-25,""
"1371","PIBE","PIB Estadual - preços de mercado (preços de 2010)","Regional","IBGE","Yearly",2024-01-16,""
"1372","PIBEGAE","PIB Estadual (valor adicionado a preços básicos) - indústria - serviços de eletricidade e gás, água, esgoto e limpeza urbana (preços de 2010)","Regional","IBGE","Yearly",2024-11-25,""
"1373","PIBFE","PIB Estadual (valor adicionado a preços básicos) - serviços - atividades financeiras, de seguros e serviços relacionados (preços de 2010)","Regional","IBGE","Yearly",2024-11-25,""
"1374","PIBG","PIB Municipal (valor adicionado a preços básicos) - serviços - administração, defesa, educação e saúde públicas e seguridade social (preços de 2010)","Regional","IBGE","Yearly",2024-06-27,""
"1375","PIBGE","PIB Estadual (valor adicionado a preços básicos) - serviços - administração, defesa, saúde e educação públicas e seguridade social (preços de 2010)","Regional","IBGE","Yearly",2024-11-25,""
"1376","PIBI","PIB Municipal (valor adicionado a preços básicos) - indústria (preços de 2010)","Regional","IBGE","Yearly",2024-06-27,""
"1377","PIBIE","PIB Estadual (valor adicionado a preços básicos) - indústria (preços de 2010)","Regional","IBGE","Yearly",2023-12-18,""
"1378","PIBIEE","PIB Estadual (valor adicionado a preços básicos) - indústria - extrativa (preços de 2010)","Regional","IBGE","Yearly",2024-11-25,""
"1379","PIBITE","PIB Estadual (valor adicionado a preços básicos) - indústria - transformação (preços de 2010)","Regional","IBGE","Yearly",2024-11-25,""
"1380","PIBPCE","PIB Estadual per capita - preços de mercado (preços de 2010)","Regional","IBGE","Yearly",2024-05-10,""
"1381","PIBPMCE","PIB Estadual - preços de mercado","Regional","IBGE","Yearly",2024-01-16,""
"1382","PIBSAE","PIB Estadual (valor adicionado a preços básicos) - serviços - educação e saúde privadas (preços de 2010) - INATIVA","Regional","IBGE","Yearly",2024-01-11,""
"1383","PIBSCE","PIB Estadual (valor adicionado a preços básicos) - serviços - atividades profissionais, científicas e técnicas, administrativas e serv. compl. (preços de 2010) - INATIVA","Regional","IBGE","Yearly",2024-01-11,""
"1384","PIBSE","PIB Municipal (valor adicionado a preços básicos) - serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social (preços de 2010)","Regional","IBGE","Yearly",2024-06-27,""
"1385","PIBSEE","PIB Estadual (valor adicionado a preços básicos) - serviços (preços de 2010)","Regional","IBGE","Yearly",2023-12-18,""
"1386","PIBTAE","PIB Estadual (valor adicionado a preços básicos) - serviços - transportes, armazenagem e correio (preços de 2010)","Regional","IBGE","Yearly",2024-11-25,""
"1387","PIBVRAE","PIB Estadual - preços de mercado -  variação anual","Regional","IBGE","Yearly",2024-02-23,""
"1388","PIB_IBGE_5938_37","PIB Municipal - preços de mercado (preços de 2010)","Regional","IBGE","Yearly",2024-06-28,""
"1389","POP_PROJE","População residente - 1º de julho - projeção","Regional","IBGE","Yearly",2024-09-23,""
"1390","QUANTBOVINOS","Efetivo - bovinos - quantidade","Regional","IBGE","Yearly",2025-05-06,""
"1391","QUANTBUBALINOS","Efetivo - bubalinos - quantidade","Regional","IBGE","Yearly",2025-05-06,""
"1392","QUANTCAPRINOS","Efetivo - caprinos - quantidade","Regional","IBGE","Yearly",2025-05-06,""
"1393","QUANTCASULOBS","Produção - casulo de bicho-da-seda - quantidade","Regional","IBGE","Yearly",2025-05-06,""
"1394","QUANTEQUINOS","Efetivo - equinos - quantidade","Regional","IBGE","Yearly",2025-05-06,""
"1395","QUANTGALINACEOS","Efetivo - galináceos - quantidade","Regional","IBGE","Yearly",2025-05-06,""
"1396","QUANTLA","Produção - lã - quantidade","Regional","IBGE","Yearly",2025-05-06,""
"1397","QUANTLEITE","Produção - leite - quantidade","Regional","IBGE","Yearly",2025-05-06,""
"1398","QUANTMEL","Produção - mel de abelha - quantidade","Regional","IBGE","Yearly",2025-05-06,""
"1399","QUANTOVINOS","Efetivo - ovinos - quantidade","Regional","IBGE","Yearly",2025-05-06,""
"1400","QUANTOVINOSTOSQ","Efetivo - ovinos tosquiados - quantidade","Regional","IBGE","Yearly",2025-05-06,""
"1401","QUANTOVOCODORNA","Produção - ovos de codorna - quantidade","Regional","IBGE","Yearly",2025-05-06,""
"1402","QUANTOVOGALINHA","Produção - ovos de galinha - quantidade","Regional","IBGE","Yearly",2025-05-06,""
"1403","QUANTPRODALGHER","Produção - algodão - herbáceo (caroço)","Regional","IBGE","Yearly",2025-05-09,""
"1404","QUANTPRODAMENDOIM","Produção - amendoim","Regional","IBGE","Yearly",2025-05-19,""
"1405","QUANTPRODARROZ","Produção - arroz","Regional","IBGE","Yearly",2025-05-09,""
"1406","QUANTPRODBANANA","Produção - banana","Regional","IBGE","Yearly",2025-05-06,""
"1407","QUANTPRODBATATA","Produção - batata-inglesa","Regional","IBGE","Yearly",2025-05-20,""
"1408","QUANTPRODCACAU","Produção - cacau","Regional","IBGE","Yearly",2025-05-06,""
"1409","QUANTPRODCAFE","Produção - café","Regional","IBGE","Yearly",2025-05-06,""
"1410","QUANTPRODCANA","Produção - cana-de-açúcar","Regional","IBGE","Yearly",2025-05-09,""
"1411","QUANTPRODCEBOLA","Produção - cebola","Regional","IBGE","Yearly",2025-05-16,""
"1412","QUANTPRODFEIJAO","Produção - feijão","Regional","IBGE","Yearly",2025-05-19,""
"1413","QUANTPRODFUMO","Produção - fumo","Regional","IBGE","Yearly",2025-05-09,""
"1414","QUANTPRODLARANJA","Produção - laranja","Regional","IBGE","Yearly",2025-05-06,""
"1415","QUANTPRODMANDIOCA","Produção - mandioca","Regional","IBGE","Yearly",2025-05-09,""
"1416","QUANTPRODMILHO","Produção - milho","Regional","IBGE","Yearly",2025-05-19,""
"1417","QUANTPRODPIMENTA","Produção - pimenta-do-reino","Regional","IBGE","Yearly",2025-05-06,""
"1418","QUANTPRODSOJA","Produção - soja","Regional","IBGE","Yearly",2025-05-09,""
"1419","QUANTPRODTOMATE","Produção - tomate","Regional","IBGE","Yearly",2025-05-09,""
"1420","QUANTPRODTRIGO","Produção - trigo","Regional","IBGE","Yearly",2025-05-09,""
"1421","QUANTPRODUVA","Produção - uva","Regional","IBGE","Yearly",2025-05-06,""
"1422","QUANTSUINOS","Efetivo - suínos - quantidade","Regional","IBGE","Yearly",2025-05-06,""
"1423","QUANTVACASORD","Efetivo - vacas ordenhadas - quantidade","Regional","IBGE","Yearly",2025-05-06,""
"1424","VALORCASULOBS","Produção - casulo de bicho-da-seda","Regional","IBGE","Yearly",2025-05-06,""
"1425","VALORLA","Produção - lã","Regional","IBGE","Yearly",2025-05-06,""
"1426","VALORLEITE","Produção - leite","Regional","IBGE","Yearly",2025-05-06,""
"1427","VALORMEL","Produção - mel de abelha","Regional","IBGE","Yearly",2025-05-06,""
"1428","VALOROVOCODORNA","Produção - ovos de codorna","Regional","IBGE","Yearly",2025-05-06,""
"1429","VALOROVOGALINHA","Produção - ovos de galinha","Regional","IBGE","Yearly",2025-05-06,""
"1430","VALPRODALGHER","Produção - algodão - herbáceo (caroço)","Regional","IBGE","Yearly",2025-05-30,""
"1431","VALPRODAMENDOIM","Produção - amendoim","Regional","IBGE","Yearly",2025-05-30,""
"1432","VALPRODARROZ","Produção - arroz","Regional","IBGE","Yearly",2025-05-30,""
"1433","VALPRODBANANA","Produção - banana","Regional","IBGE","Yearly",2025-05-30,""
"1434","VALPRODBATATA","Produção - batata-inglesa","Regional","IBGE","Yearly",2025-05-30,""
"1435","VALPRODCACAU","Produção - cacau","Regional","IBGE","Yearly",2025-05-30,""
"1436","VALPRODCAFE","Produção - café","Regional","IBGE","Yearly",2025-05-30,""
"1437","VALPRODCANA","Produção - cana-de-açúcar","Regional","IBGE","Yearly",2025-05-30,""
"1438","VALPRODCEBOLA","Produção - cebola","Regional","IBGE","Yearly",2025-05-30,""
"1439","VALPRODFEIJAO","Produção - feijão","Regional","IBGE","Yearly",2025-05-30,""
"1440","VALPRODFUMO","Produção - fumo","Regional","IBGE","Yearly",2025-05-30,""
"1441","VALPRODLARANJA","Produção - laranja","Regional","IBGE","Yearly",2025-05-30,""
"1442","VALPRODMANDIOCA","Produção - mandioca","Regional","IBGE","Yearly",2025-05-30,""
"1443","VALPRODMILHO","Produção - milho","Regional","IBGE","Yearly",2025-05-30,""
"1444","VALPRODPERM","Produção - lavoura permanente","Regional","IBGE","Yearly",2025-05-30,""
"1445","VALPRODPIMENTA","Produção - pimenta-do-reino","Regional","IBGE","Yearly",2025-05-30,""
"1446","VALPRODSOJA","Produção - soja","Regional","IBGE","Yearly",2025-05-30,""
"1447","VALPRODTEMP","Produção - lavoura temporária","Regional","IBGE","Yearly",2025-05-30,""
"1448","VALPRODTOMATE","Produção - tomate","Regional","IBGE","Yearly",2025-05-30,""
"1449","VALPRODTOT","Valor da produção - total","Regional","IBGE","Yearly",2025-05-30,""
"1450","VALPRODTRIGO","Produção - trigo","Regional","IBGE","Yearly",2025-05-30,""
"1451","VALPRODUVA","Produção - uva","Regional","IBGE","Yearly",2025-05-30,""
"1452","ALTITUDE","Altitude - municípios - divisão político administrativa 2000 - INATIVA","Regional","IBGE","Decennial",2013-11-18,""
"1453","LATITUDE","Latitude - municípios - divisão político administrativa 2000 - INATIVA","Regional","IBGE","Decennial",2013-11-18,""
"1454","LONGITUDE","Longitude - municípios divisão político administrativa 2000 - INATIVA","Regional","IBGE","Decennial",2013-11-18,""
"1455","POP0_4F","População - pessoas 0 a 4 anos - mulheres","Regional","IBGE","Decennial",2024-03-20,""
"1456","POP0_4M","População - pessoas 0 a 4 anos - homens","Regional","IBGE","Decennial",2024-03-20,""
"1457","POP10_14F","População - pessoas 10 a 14 anos - mulheres","Regional","IBGE","Decennial",2024-03-20,""
"1458","POP10_14M","População - pessoas 10 a 14 anos - homens","Regional","IBGE","Decennial",2024-03-20,""
"1459","POP15_19F","População - pessoas 15 a 19 anos - mulheres","Regional","IBGE","Decennial",2024-03-20,""
"1460","POP15_19M","População - pessoas 15 a 19 anos - homens","Regional","IBGE","Decennial",2024-03-20,""
"1461","POP20_24F","População - pessoas 20 a 24 anos - mulheres","Regional","IBGE","Decennial",2024-03-20,""
"1462","POP20_24M","População - pessoas 20 a 24 anos - homens","Regional","IBGE","Decennial",2024-03-20,""
"1463","POP25_29F","População - pessoas 25 a 29 anos - mulheres","Regional","IBGE","Decennial",2024-03-20,""
"1464","POP25_29M","População - pessoas 25 a 29 anos - homens","Regional","IBGE","Decennial",2024-03-20,""
"1465","POP30_39F","População - pessoas 30 a 39 anos - mulheres","Regional","IBGE","Decennial",2024-03-20,""
"1466","POP30_39M","População - pessoas 30 a 39 anos - homens","Regional","IBGE","Decennial",2024-03-20,""
"1467","POP40_49F","População - pessoas 40 a 49 anos - mulheres","Regional","IBGE","Decennial",2024-03-20,""
"1468","POP40_49M","População - pessoas 40 a 49 anos - homens","Regional","IBGE","Decennial",2024-03-20,""
"1469","POP50_59F","População - pessoas 50 a 59 anos - mulheres","Regional","IBGE","Decennial",2024-03-20,""
"1470","POP50_59M","População - pessoas 50 a 59 anos - homens","Regional","IBGE","Decennial",2024-03-20,""
"1471","POP5_9F","População - pessoas 5 a 9 anos - mulheres","Regional","IBGE","Decennial",2024-03-20,""
"1472","POP5_9M","População - pessoas 5 a 9 anos - homens","Regional","IBGE","Decennial",2024-03-20,""
"1473","POP60_69F","População - pessoas 60 a 69 anos - mulheres","Regional","IBGE","Decennial",2024-03-20,""
"1474","POP60_69M","População - pessoas 60 a 69 anos - homens","Regional","IBGE","Decennial",2024-03-20,""
"1475","POP70M_F","População - pessoas 70 anos ou mais - mulheres","Regional","IBGE","Decennial",2024-03-20,""
"1476","POP70M_M","População - pessoas 70 anos ou mais - homens","Regional","IBGE","Decennial",2024-03-20,""
"1477","POPF","População - residente - mulheres","Regional","IBGE","Decennial",2024-03-20,""
"1478","POPFRU","População - residente - rural - mulheres - INATIVA","Regional","IBGE","Decennial",2024-03-20,""
"1479","POPFUR","População - residente - urbana - mulheres - INATIVA","Regional","IBGE","Decennial",2024-03-20,""
"1480","POPIGN_F","População com idade ignorada - mulheres - INATIVA","Regional","IBGE","Decennial",2024-03-20,""
"1481","POPIGN_M","População com idade ignorada - homens - INATIVA","Regional","IBGE","Decennial",2024-03-20,""
"1482","POPM","População - residente - homens","Regional","IBGE","Decennial",2024-03-20,""
"1483","POPMRU","População - residente - rural - homens - INATIVA","Regional","IBGE","Decennial",2024-03-20,""
"1484","POPMUR","População - residente - urbana - homens - INATIVA","Regional","IBGE","Decennial",2024-03-20,""
"1485","POPRU","População  residente - rural","Regional","IBGE","Decennial",2024-11-29,""
"1486","POPTOT","População  residente -  total","Regional","IBGE","Decennial",2024-03-20,""
"1487","POPUR","População  residente - urbana","Regional","IBGE","Decennial",2024-11-29,""
"1488","TOTMUNE","Quantidade de municípios","Regional","IBGE","Decennial",2024-10-02,""
"1489","INPC","INPC - capitais - índice (dez. 1993 = 100)","Regional","IBGE","Monthly",2025-07-15,""
"1490","PIM2020S321N","Produção industrial - produtos farmoquímicos e farmacêuticos - quantum - índice (média 2022 = 100)","Regional","IBGE","Monthly",2025-07-25,""
"1491","PIM2020S326N","Produção industrial - equipamentos de informática, produtos eletrônicos e ópticos - quantum - índice (média 2022 = 100)","Regional","IBGE","Monthly",2025-07-25,""
"1492","PIM2020S332N","Produção industrial - produtos diversos - quantum - índice (média 2022 = 100)","Regional","IBGE","Monthly",2025-07-25,""
"1493","PIM2020S333N","Produção industrial - manutenção, reparação e instalação de máquinas e equipamentos - quantum - índice (média 2022 = 100)","Regional","IBGE","Monthly",2025-07-25,""
"1494","PIMALIMENTN","Produção industrial - produtos alimentícios - quantum - índice (média 2022 = 100)","Regional","IBGE","Monthly",2025-07-25,""
"1495","PIMBEBIDAN","Produção industrial - bebidas - quantum - índice (média 2022 = 100)","Regional","IBGE","Monthly",2025-07-25,""
"1496","PIMBORRAPLASN","Produção industrial - produtos de borracha e material plástico - quantum - índice (média 2022 = 100)","Regional","IBGE","Monthly",2025-07-25,""
"1497","PIMCALCOURON","Produção industrial - couros, artigos para viagem e calçados - quantum - índice (média 2022 = 100)","Regional","IBGE","Monthly",2025-07-25,""
"1498","PIMCELUPAPELN","Produção industrial - celulose, papel e produtos de papel - quantum - índice (média 2022 = 100)","Regional","IBGE","Monthly",2025-07-25,""
"1499","PIMEXTMINN","Produção industrial - indústrias extrativas - quantum - índice (média 2022 = 100)","Regional","IBGE","Monthly",2025-07-25,""
"1500","PIMFUMON","Produção industrial - produtos do fumo - quantum - índice (média 2022 = 100)","Regional","IBGE","Monthly",2025-07-25,""
"1501","PIMINDTRANSFN","Produção industrial - indústria de transformação - quantum - índice (média 2022 = 100)","Regional","IBGE","Monthly",2025-07-25,""
"1502","PIMINDUSTRIADESN","Produção industrial - indústria geral - quantum - índice dessazonalizado (média 2022 = 100)","Regional","IBGE","Monthly",2025-07-25,""
"1503","PIMINDUSTRIAN","Produção industrial - indústria geral - quantum - índice (média 2022 = 100)","Regional","IBGE","Monthly",2025-07-25,""
"1504","PIMMADEIRAN","Produção industrial - produtos de madeira - quantum - índice (média 2022 = 100)","Regional","IBGE","Monthly",2025-07-25,""
"1505","PIMMAQAPAELEN","Produção industrial - máquinas, aparelhos e materiais elétricos - quantum - índice (média 2022 =100)","Regional","IBGE","Monthly",2025-07-25,""
"1506","PIMMAQEQUIPN","Produção industrial - máquinas e equipamentos - quantum - índice (média 2022 = 100)","Regional","IBGE","Monthly",2025-07-25,""
"1507","PIMMETALURGIAN","Produção industrial - metalurgia - quantum - índice (média 2022 = 100)","Regional","IBGE","Monthly",2025-07-25,""
"1508","PIMMINNAOMETN","Produção industrial - produtos de minerais e não metálicos - quantum - índice (média 2022 = 100)","Regional","IBGE","Monthly",2025-07-25,""
"1509","PIMMOBILIARION","Produção industrial - móveis - quantum - índice (média 2022 = 100)","Regional","IBGE","Monthly",2025-07-25,""
"1510","PIMOUTETRANSPN","Produção industrial - outros equipamentos de transporte, exceto veículos automotores - quantum - índice (média 2022 = 100)","Regional","IBGE","Monthly",2025-07-25,""
"1511","PIMOUTPQUIMICON","Produção industrial - produtos químicos - quantum - índice (média 2022 = 100)","Regional","IBGE","Monthly",2025-07-25,""
"1512","PIMPRODMETEXCMEN","Produção industrial - produtos de metal, exceto máquinas e equipamentos - quantum - índice (média 2022 = 100)","Regional","IBGE","Monthly",2025-07-25,""
